job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,hour_of_day,day_of_week,cluster_load_cpu,cluster_load_gpu,active_job_count
48866,1970-01-04 09:28:32,293312.0,628.0,0.25,a2ea218ede41,MISC,1.0,6.0,9,3,5634.399999999982,697.8999999999876,792
48868,1970-01-04 09:28:58,293338.0,38322.0,0.2,2d415d162cd1,MISC,20.0,6.0,9,3,5634.399999999982,697.8999999999876,792
48870,1970-01-04 09:29:18,293358.0,1964.0,0.25,de69ddc1064e,MISC,16.0,6.0,9,3,5634.399999999982,697.3499999999876,792
48872,1970-01-04 09:29:34,293374.0,8414.0,1.0,b3bfe9b79bb5,MISC,50.0,6.0,9,3,5646.399999999982,697.5999999999876,794
48873,1970-01-04 09:30:25,293425.0,33.0,0.25,05b25af4dd8b,MISC,1.0,6.0,9,3,5628.399999999982,696.5999999999876,791
48882,1970-01-04 09:30:50,293450.0,29.0,1.0,354e3b81c515,MISC,1.0,6.0,9,3,5706.399999999982,698.8499999999876,804
48883,1970-01-04 09:30:50,293450.0,477.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5706.399999999982,699.3499999999876,804
48884,1970-01-04 09:30:50,293450.0,517.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5706.399999999982,699.3499999999876,804
48885,1970-01-04 09:30:50,293450.0,487.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5706.399999999982,699.3499999999876,804
48886,1970-01-04 09:30:50,293450.0,486.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5706.399999999982,699.3499999999876,804
48889,1970-01-04 09:30:51,293451.0,538.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5724.399999999982,700.8499999999876,807
48887,1970-01-04 09:30:51,293451.0,486.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5724.399999999982,700.8499999999876,807
48888,1970-01-04 09:30:51,293451.0,466.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5724.399999999982,700.8499999999876,807
48890,1970-01-04 09:30:52,293452.0,517.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5730.399999999982,701.3499999999876,808
48891,1970-01-04 09:31:07,293467.0,301.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5696.399999999982,698.3499999999876,804
48893,1970-01-04 09:31:18,293478.0,1792.0,0.25,d4d51aca8806,T4,12.0,6.0,9,3,5692.399999999982,698.3499999999876,804
48895,1970-01-04 09:31:29,293489.0,31.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5694.399999999982,697.0999999999876,804
48896,1970-01-04 09:31:31,293491.0,36.0,1.0,5b1345f03aa1,MISC,1.0,6.0,9,3,5700.399999999982,698.0999999999876,805
48897,1970-01-04 09:31:49,293509.0,90.0,1.0,b2c52019b2c6,MISC,1.0,6.0,9,3,5702.399999999982,698.0999999999876,806
48899,1970-01-04 09:31:52,293512.0,1450.0,0.25,d4d51aca8806,T4,12.0,6.0,9,3,5706.399999999982,699.0999999999876,806
48900,1970-01-04 09:32:02,293522.0,391.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5706.399999999982,698.3499999999876,806
48901,1970-01-04 09:32:24,293544.0,326.0,1.0,1480b75a8c96,T4,1.0,6.0,9,3,5675.399999999982,695.3499999999876,800
48902,1970-01-04 09:32:40,293560.0,109.0,0.25,5b1345f03aa1,MISC,1.0,6.0,9,3,5675.399999999982,696.3499999999876,800
48903,1970-01-04 09:32:49,293569.0,40.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5681.399999999982,696.5999999999876,801
48904,1970-01-04 09:32:57,293577.0,5548.0,1.0,a8192d6b0ae9,MISC,10.0,18.0,9,3,5687.399999999982,697.5999999999876,802
48907,1970-01-04 09:33:08,293588.0,113.0,0.25,5b1345f03aa1,MISC,1.0,6.0,9,3,5708.399999999982,698.5999999999876,804
48908,1970-01-04 09:33:09,293589.0,556.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5714.399999999982,698.8499999999876,805
48909,1970-01-04 09:33:10,293590.0,415.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5724.399999999982,699.3499999999876,806
48910,1970-01-04 09:33:44,293624.0,4389.0,4.0,9e3ba63c4d34,V100,1.0,6.0,9,3,5728.399999999982,697.8499999999876,806
48912,1970-01-04 09:33:46,293626.0,2972.0,1.0,9e3ba63c4d34,T4,30.0,6.0,9,3,5734.399999999982,701.8499999999876,807
48913,1970-01-04 09:33:53,293633.0,55.0,1.0,41f97a75a037,T4,1.0,6.0,9,3,5740.399999999982,702.8499999999876,808
48914,1970-01-04 09:34:05,293645.0,31.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5746.399999999982,703.8499999999876,809
48915,1970-01-04 09:34:15,293655.0,289.0,0.5,5b1345f03aa1,MISC,1.0,6.0,9,3,5752.399999999982,704.8499999999876,810
48916,1970-01-04 09:34:19,293659.0,34.0,1.0,41f97a75a037,T4,1.0,6.0,9,3,5758.399999999982,705.3499999999876,811
48918,1970-01-04 09:34:40,293680.0,5407.0,0.25,d4d51aca8806,T4,8.0,6.0,9,3,5705.399999999982,703.0999999999876,806
48919,1970-01-04 09:34:58,293698.0,43.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5687.399999999982,699.3499999999876,803
48920,1970-01-04 09:35:03,293703.0,44.0,1.0,29380421d3fc,T4,1.0,6.0,9,3,5681.399999999982,699.0999999999876,802
48921,1970-01-04 09:35:19,293719.0,30.0,0.25,05b25af4dd8b,MISC,1.0,6.0,9,3,5685.399999999982,700.0999999999876,802
48922,1970-01-04 09:35:21,293721.0,45.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5691.399999999982,700.3499999999876,803
48923,1970-01-04 09:35:25,293725.0,33.0,1.0,29380421d3fc,T4,1.0,6.0,9,3,5691.399999999982,701.3499999999876,803
48924,1970-01-04 09:35:26,293726.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5691.399999999982,701.3499999999876,803
48925,1970-01-04 09:35:31,293731.0,48.0,1.0,42aa9724a88c,MISC,1.0,6.0,9,3,5703.399999999982,702.3499999999876,805
48927,1970-01-04 09:35:34,293734.0,43.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5703.899999999982,702.5999999999876,806
48928,1970-01-04 09:35:34,293734.0,1054.0,0.25,b2c52019b2c6,MISC,10.0,0.5,9,3,5709.399999999982,703.3499999999876,806
48929,1970-01-04 09:35:39,293739.0,37.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5709.899999999982,703.5999999999876,807
48931,1970-01-04 09:35:48,293748.0,3515.0,0.1,0c3b5520dba6,MISC,20.0,6.0,9,3,5703.899999999982,701.5999999999876,806
48932,1970-01-04 09:35:49,293749.0,2721.0,0.25,b2c52019b2c6,MISC,10.0,0.5,9,3,5703.899999999982,701.4499999999877,806
48934,1970-01-04 09:36:00,293760.0,1030.0,0.25,b2c52019b2c6,MISC,10.0,0.5,9,3,5698.399999999982,699.6999999999877,806
48937,1970-01-04 09:36:06,293766.0,76.0,0.25,5b1345f03aa1,MISC,10.0,6.0,9,3,5704.899999999982,698.9499999999877,808
48938,1970-01-04 09:36:07,293767.0,1871.0,0.25,b2c52019b2c6,MISC,50.0,0.5,9,3,5716.899999999982,700.1999999999877,810
48939,1970-01-04 09:36:07,293767.0,29.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5711.399999999982,699.4499999999877,810
48940,1970-01-04 09:36:09,293769.0,1469.0,0.25,b2c52019b2c6,MISC,10.0,0.5,9,3,5707.399999999982,699.9499999999877,810
48941,1970-01-04 09:36:13,293773.0,340.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5707.899999999982,700.1999999999877,811
48942,1970-01-04 09:36:26,293786.0,41.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5693.899999999982,696.6999999999877,808
48943,1970-01-04 09:36:33,293793.0,176.0,1.0,5b1345f03aa1,MISC,1.0,6.0,9,3,5693.899999999982,695.6999999999877,808
48944,1970-01-04 09:36:39,293799.0,37.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5693.899999999982,695.6999999999877,808
48945,1970-01-04 09:36:47,293807.0,39.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5705.899999999982,697.6999999999877,810
48946,1970-01-04 09:36:47,293807.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5705.899999999982,697.6999999999877,810
48948,1970-01-04 09:36:58,293818.0,30735.0,0.5,c2a3a3121170,MISC,50.0,4.0,9,3,5712.899999999982,698.6999999999877,812
48949,1970-01-04 09:37:00,293820.0,28.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5716.899999999982,699.1999999999877,813
48950,1970-01-04 09:37:10,293830.0,339.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5704.899999999982,697.9499999999877,811
48951,1970-01-04 09:37:11,293831.0,23075.0,0.1,0c3b5520dba6,P100,100.0,3.0,9,3,5714.899999999982,698.4499999999877,812
48952,1970-01-04 09:37:12,293832.0,25.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5717.899999999982,698.5499999999877,813
48953,1970-01-04 09:37:35,293855.0,169.0,0.5,61d6b6dd5b15,MISC,5.0,6.0,9,3,5681.899999999982,693.2999999999877,807
48954,1970-01-04 09:37:47,293867.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5681.899999999982,692.7999999999877,807
48955,1970-01-04 09:37:54,293874.0,33.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5681.899999999982,692.7999999999877,807
48956,1970-01-04 09:37:56,293876.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5687.899999999982,693.7999999999877,808
48958,1970-01-04 09:38:11,293891.0,26.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5699.899999999982,694.7999999999877,810
48961,1970-01-04 09:38:15,293895.0,49.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5706.399999999982,696.7999999999877,812
48960,1970-01-04 09:38:15,293895.0,2018.0,0.25,b2c52019b2c6,MISC,10.0,0.5,9,3,5711.899999999982,697.5499999999877,812
48959,1970-01-04 09:38:15,293895.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5706.399999999982,696.7999999999877,812
48962,1970-01-04 09:38:19,293899.0,24.0,1.0,1480b75a8c96,T4,1.0,6.0,9,3,5706.399999999982,696.7999999999877,812
48963,1970-01-04 09:38:39,293919.0,68.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5656.399999999982,691.7999999999877,806
48964,1970-01-04 09:38:44,293924.0,33.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5656.399999999982,691.7999999999877,806
48965,1970-01-04 09:38:48,293928.0,40535.0,5.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5650.399999999982,691.2999999999877,805
48966,1970-01-04 09:38:53,293933.0,34.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5656.399999999982,696.2999999999877,806
48967,1970-01-04 09:38:58,293938.0,363.0,1.0,5b1345f03aa1,MISC,1.0,6.0,9,3,5644.399999999982,696.2999999999877,804
48968,1970-01-04 09:38:58,293938.0,48.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5644.399999999982,696.2999999999877,804
48970,1970-01-04 09:39:09,293949.0,677.0,0.25,edc10645cc3f,MISC,10.0,6.0,9,3,5632.399999999982,694.5499999999877,802
48971,1970-01-04 09:39:14,293954.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5638.399999999982,694.7999999999877,803
48972,1970-01-04 09:39:27,293967.0,215.0,1.0,05b25af4dd8b,MISC,1.0,6.0,9,3,5614.399999999982,692.2999999999877,799
48973,1970-01-04 09:39:32,293972.0,126.0,1.0,05b25af4dd8b,MISC,1.0,6.0,9,3,5602.399999999982,691.7999999999877,797
48974,1970-01-04 09:39:45,293985.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5596.399999999982,693.2999999999877,795
48975,1970-01-04 09:39:45,293985.0,225543.0,1.0,e348303b9c6e,V100,16.0,8.0,9,3,5594.399999999982,693.2999999999877,795
48976,1970-01-04 09:39:52,293992.0,4579.0,0.25,a2ea218ede41,MISC,1.0,6.0,9,3,5558.399999999982,690.7999999999877,788
48978,1970-01-04 09:39:55,293995.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5570.399999999982,691.0499999999877,790
48979,1970-01-04 09:39:57,293997.0,5142.0,1.0,b1b6f1fc6995,MISC,12.0,6.0,9,3,5576.399999999982,692.0499999999877,791
48980,1970-01-04 09:39:59,293999.0,29.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5582.399999999982,693.0499999999877,792
48982,1970-01-04 09:40:11,294011.0,467.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5584.399999999982,693.5499999999877,793
48983,1970-01-04 09:40:13,294013.0,1131.0,0.25,6c545bed7d03,MISC,15.0,4.0,9,3,5590.399999999982,694.0499999999877,794
48984,1970-01-04 09:40:19,294019.0,468.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5588.399999999982,693.2999999999877,794
48986,1970-01-04 09:40:23,294023.0,468.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5598.399999999982,693.7999999999877,795
48989,1970-01-04 09:40:30,294030.0,477.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5598.399999999982,691.7999999999877,795
48991,1970-01-04 09:40:31,294031.0,467.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5604.399999999982,692.2999999999877,796
48992,1970-01-04 09:40:32,294032.0,476.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5610.399999999982,692.7999999999877,797
48993,1970-01-04 09:40:35,294035.0,42.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5616.399999999982,693.2999999999877,798
48994,1970-01-04 09:40:51,294051.0,3144.0,0.1,0c3b5520dba6,MISC,20.0,6.0,9,3,5616.399999999982,694.2999999999877,798
48995,1970-01-04 09:40:54,294054.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5622.399999999982,694.3999999999877,799
48997,1970-01-04 09:40:59,294059.0,62.0,0.05,c9e676ebc7ef,T4,8.0,6.0,9,3,5634.399999999982,695.3999999999877,801
48999,1970-01-04 09:41:01,294061.0,476.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5646.399999999982,695.4499999999877,803
49000,1970-01-04 09:41:02,294062.0,538.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5652.399999999982,695.9499999999877,804
49001,1970-01-04 09:41:07,294067.0,10915.0,0.25,035b9488e79a,MISC,1.0,6.0,9,3,5658.399999999982,696.4499999999877,805
49003,1970-01-04 09:41:14,294074.0,2638.0,0.25,b2c52019b2c6,P100,50.0,0.5,9,3,5664.399999999982,696.1999999999877,806
49004,1970-01-04 09:41:17,294077.0,31.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5658.899999999982,695.4499999999877,806
49005,1970-01-04 09:41:20,294080.0,72.0,0.05,c9e676ebc7ef,T4,8.0,6.0,9,3,5664.899999999982,696.4499999999877,807
49007,1970-01-04 09:41:23,294083.0,351.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5676.899999999982,696.4999999999876,809
49008,1970-01-04 09:41:25,294085.0,476.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5686.899999999982,696.9999999999876,810
49009,1970-01-04 09:41:36,294096.0,417.0,0.25,a4b58e9de9c6,MISC,1.0,6.0,9,3,5686.899999999982,696.4999999999876,810
49010,1970-01-04 09:41:43,294103.0,16.0,1.0,354e3b81c515,MISC,1.0,6.0,9,3,5686.899999999982,695.7499999999876,810
49011,1970-01-04 09:41:49,294109.0,28.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5686.899999999982,695.7499999999876,810
49012,1970-01-04 09:41:55,294115.0,82.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5688.899999999982,697.2499999999876,811
49013,1970-01-04 09:41:55,294115.0,216.0,1.0,29380421d3fc,T4,1.0,6.0,9,3,5688.899999999982,697.2499999999876,811
49014,1970-01-04 09:42:07,294127.0,61.0,1.0,0ed3eacdff35,MISC,2.0,6.0,9,3,5688.899999999982,697.1999999999877,811
49017,1970-01-04 09:42:11,294131.0,1759.0,0.25,b2c52019b2c6,P100,50.0,0.5,9,3,5706.899999999982,698.1999999999877,813
49018,1970-01-04 09:42:12,294132.0,1479.0,0.25,5b1345f03aa1,MISC,20.0,12.0,9,3,5707.399999999982,698.4499999999877,814
49019,1970-01-04 09:42:40,294160.0,109.0,0.25,c9e676ebc7ef,T4,8.0,6.0,9,3,5677.399999999982,696.3999999999877,810
49020,1970-01-04 09:42:40,294160.0,29.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5677.399999999982,695.6499999999877,810
49023,1970-01-04 09:42:52,294172.0,1596.0,0.25,5b1345f03aa1,MISC,20.0,12.0,9,3,5697.399999999982,697.1499999999877,813
49024,1970-01-04 09:42:52,294172.0,25.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5703.399999999982,696.3999999999877,813
49025,1970-01-04 09:42:53,294173.0,5608.0,1.0,d7052eeddab7,MISC,10.0,6.0,9,3,5709.399999999982,697.3999999999877,814
49026,1970-01-04 09:42:57,294177.0,1156.0,1.0,29380421d3fc,T4,1.0,6.0,9,3,5715.399999999982,698.3999999999877,815
49029,1970-01-04 09:43:09,294189.0,2448.0,0.25,5b1345f03aa1,P100,20.0,12.0,9,3,5721.399999999982,696.1499999999877,814
49030,1970-01-04 09:43:10,294190.0,2089.0,0.25,5b1345f03aa1,P100,20.0,12.0,9,3,5733.399999999982,696.3999999999877,815
49031,1970-01-04 09:43:24,294204.0,281.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5727.399999999982,694.6499999999877,813
49033,1970-01-04 09:43:26,294206.0,456.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5749.399999999982,695.1499999999877,815
49034,1970-01-04 09:43:27,294207.0,635.0,0.25,5b1345f03aa1,P100,20.0,12.0,9,3,5759.399999999982,695.6499999999877,816
49035,1970-01-04 09:43:45,294225.0,33.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5765.399999999982,695.6499999999877,816
49037,1970-01-04 09:43:50,294230.0,2494.0,0.5,6fb93540c8aa,MISC,30.0,4.0,9,3,5777.399999999982,696.6499999999877,818
49038,1970-01-04 09:43:58,294238.0,117.0,0.25,c9e676ebc7ef,T4,8.0,6.0,9,3,5781.399999999982,697.1499999999877,819
49039,1970-01-04 09:44:00,294240.0,1170.0,1.0,c9e676ebc7ef,T4,1.0,6.0,9,3,5779.399999999982,696.3999999999877,819
49040,1970-01-04 09:44:02,294242.0,28.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5785.399999999982,697.3999999999877,820
49042,1970-01-04 09:44:16,294256.0,29128.0,0.25,d4d51aca8806,T4,12.0,6.0,9,3,5793.399999999982,698.3999999999877,822
49043,1970-01-04 09:44:28,294268.0,19696.0,0.25,9cc55781f4a6,T4,1.0,6.0,9,3,5787.399999999982,696.6499999999877,821
49044,1970-01-04 09:44:29,294269.0,116.0,2.0,9778091c213e,T4,1.0,6.0,9,3,5787.399999999982,696.6499999999877,821
49045,1970-01-04 09:44:32,294272.0,331.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5787.399999999982,697.6499999999877,821
49046,1970-01-04 09:44:45,294285.0,33.0,2.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5803.399999999982,698.1499999999877,823
49048,1970-01-04 09:44:49,294289.0,29.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5807.399999999982,700.1499999999877,823
49050,1970-01-04 09:44:52,294292.0,3037.0,0.5,0be70ae34f4c,MISC,10.0,5.0,9,3,5819.399999999982,701.1499999999877,825
49051,1970-01-04 09:44:55,294295.0,1383.0,0.25,b2c52019b2c6,P100,50.0,0.5,9,3,5824.399999999982,701.6499999999877,826
49052,1970-01-04 09:45:09,294309.0,303.0,0.25,05b25af4dd8b,MISC,1.0,6.0,9,3,5818.899999999982,700.8999999999877,826
49054,1970-01-04 09:45:14,294314.0,5704.0,0.25,9cc55781f4a6,T4,1.0,6.0,9,3,5830.899999999982,701.1499999999877,828
49055,1970-01-04 09:45:15,294315.0,1192.0,0.25,b2c52019b2c6,P100,50.0,0.5,9,3,5836.899999999982,701.3999999999877,829
49056,1970-01-04 09:45:31,294331.0,88.0,0.5,c9e676ebc7ef,T4,4.0,6.0,9,3,5819.399999999982,697.6499999999877,827
49058,1970-01-04 09:45:47,294347.0,81.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5824.399999999982,698.1499999999877,827
49057,1970-01-04 09:45:47,294347.0,84.0,0.5,c9e676ebc7ef,T4,4.0,6.0,9,3,5824.399999999982,698.6499999999877,827
49059,1970-01-04 09:45:51,294351.0,27.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5830.399999999982,699.1499999999877,828
49060,1970-01-04 09:45:55,294355.0,34.0,1.0,b3bfe9b79bb5,MISC,1.0,6.0,9,3,5830.399999999982,699.8999999999877,828
49061,1970-01-04 09:45:58,294358.0,64.0,1.0,0ed3eacdff35,MISC,4.0,6.0,9,3,5836.399999999982,700.8999999999877,829
49064,1970-01-04 09:46:04,294364.0,5563.0,0.25,de69ddc1064e,MISC,30.0,6.0,9,3,5854.399999999982,701.8999999999877,832
49065,1970-01-04 09:46:06,294366.0,67.0,0.5,c9e676ebc7ef,T4,4.0,6.0,9,3,5854.399999999982,701.1499999999877,832
49066,1970-01-04 09:46:07,294367.0,6347.0,0.25,e71cb97ab858,P100,150.0,6.0,9,3,5860.399999999982,701.6499999999877,833
49072,1970-01-04 09:46:15,294375.0,59.0,1.0,5b1345f03aa1,MISC,1.0,6.0,9,3,5881.399999999982,701.8999999999877,839
49073,1970-01-04 09:46:17,294377.0,119.0,0.25,c9e676ebc7ef,T4,8.0,6.0,9,3,5887.399999999982,702.8999999999877,840
49075,1970-01-04 09:46:29,294389.0,4516.0,0.5,6fb93540c8aa,MISC,20.0,4.0,9,3,5875.399999999982,698.8999999999877,838
49076,1970-01-04 09:46:44,294404.0,99.0,0.25,c9e676ebc7ef,T4,8.0,6.0,9,3,5873.399999999982,699.3999999999877,838
49077,1970-01-04 09:46:52,294412.0,26.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5879.399999999982,699.6499999999877,839
49078,1970-01-04 09:46:54,294414.0,155.0,1.0,29380421d3fc,T4,1.0,6.0,9,3,5885.399999999982,700.6499999999877,840
49079,1970-01-04 09:46:57,294417.0,123.0,0.25,c9e676ebc7ef,T4,8.0,6.0,9,3,5891.399999999982,701.6499999999877,841
49080,1970-01-04 09:47:13,294433.0,18246.0,0.1,0c3b5520dba6,P100,100.0,3.0,9,3,5867.399999999982,698.3999999999877,837
49081,1970-01-04 09:47:35,294455.0,33.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5842.399999999982,695.9999999999877,834
49083,1970-01-04 09:47:39,294459.0,102.0,0.5,c9e676ebc7ef,T4,4.0,6.0,9,3,5849.399999999982,696.9999999999877,836
49084,1970-01-04 09:48:04,294484.0,379.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5843.399999999982,696.4999999999877,835
49086,1970-01-04 09:48:10,294490.0,176.0,0.5,a8192d6b0ae9,P100,20.0,8.0,9,3,5822.399999999982,694.7499999999877,833
49088,1970-01-04 09:48:18,294498.0,4837.0,0.25,e71cb97ab858,T4,150.0,6.0,9,3,5818.399999999982,693.9999999999877,832
49089,1970-01-04 09:48:36,294516.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5794.399999999982,692.2499999999877,828
49092,1970-01-04 09:48:44,294524.0,899.0,0.5,b3bfe9b79bb5,P100,50.0,6.0,9,3,5807.399999999982,693.2499999999877,831
49094,1970-01-04 09:48:49,294529.0,30.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5813.399999999982,693.4999999999877,832
49095,1970-01-04 09:48:51,294531.0,120.0,1.0,b3bfe9b79bb5,P100,40.0,6.0,9,3,5813.399999999982,694.2499999999877,832
49096,1970-01-04 09:49:06,294546.0,325.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5782.399999999982,693.4999999999877,826
49097,1970-01-04 09:49:08,294548.0,300.0,0.5,c4cbaac9966d,T4,1.0,10.0,9,3,5786.399999999982,692.9999999999877,826
49098,1970-01-04 09:49:13,294553.0,1207.0,0.25,f8b49e6b4311,MISC,2.0,6.0,9,3,5790.399999999982,693.4999999999877,826
49099,1970-01-04 09:49:18,294558.0,54.0,1.0,42aa9724a88c,MISC,1.0,6.0,9,3,5796.399999999982,693.7499999999877,827
49101,1970-01-04 09:49:32,294572.0,476.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5772.399999999982,691.7499999999877,823
49102,1970-01-04 09:49:39,294579.0,50.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5778.399999999982,692.2499999999877,824
49104,1970-01-04 09:49:44,294584.0,468.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5790.399999999982,693.2499999999877,826
49106,1970-01-04 09:49:51,294591.0,487.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5790.399999999982,693.4999999999877,826
49107,1970-01-04 09:49:54,294594.0,18.0,1.0,354e3b81c515,MISC,1.0,6.0,9,3,5790.399999999982,693.9999999999877,826
49108,1970-01-04 09:49:57,294597.0,52.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5796.399999999982,694.9999999999877,827
49111,1970-01-04 09:50:04,294604.0,537.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5798.399999999982,694.9999999999877,828
49112,1970-01-04 09:50:05,294605.0,486.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5804.399999999982,695.4999999999877,829
49113,1970-01-04 09:50:08,294608.0,31.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5810.399999999982,695.9999999999877,830
49115,1970-01-04 09:50:28,294628.0,7829.0,0.5,2cbd33b08024,MISC,30.0,5.0,9,3,5788.399999999982,694.4999999999877,827
49117,1970-01-04 09:50:36,294636.0,475.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5793.399999999982,693.9999999999877,828
49118,1970-01-04 09:50:37,294637.0,36520.0,2.0,47baba33cffe,T4,1.0,6.0,9,3,5799.399999999982,694.4999999999877,829
49119,1970-01-04 09:50:46,294646.0,36.0,0.25,de69ddc1064e,MISC,1.0,6.0,9,3,5799.399999999982,695.4999999999877,829
49121,1970-01-04 09:50:57,294657.0,476.0,0.5,b88fff433bdf,T4,3.0,6.0,9,3,5799.399999999982,694.7499999999877,829
49122,1970-01-04 09:50:57,294657.0,52.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5799.399999999982,694.2499999999877,829
49123,1970-01-04 09:51:01,294661.0,14228.0,0.25,a8192d6b0ae9,MISC,1.0,6.0,9,3,5805.399999999982,695.2499999999877,830
49124,1970-01-04 09:51:05,294665.0,980.0,1.0,edc10645cc3f,MISC,10.0,6.0,9,3,5801.399999999982,694.9999999999877,830
49125,1970-01-04 09:51:07,294667.0,32.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5817.399999999982,697.7499999999877,833
49126,1970-01-04 09:51:07,294667.0,33.0,1.0,0ed3eacdff35,MISC,1.0,6.0,9,3,5817.399999999982,697.7499999999877,833
