job_id,arrival_time,arrival_sec,job_runtime,gpu_demand,user,gpu_type,num_inst,num_cpu,cluster_load_cpu,cluster_load_gpu,active_job_count,hour_of_day,day_of_week
21296,1970-01-02 11:24:12,127449.0,878.0,0.25,d4d51aca8806,T4,4.0,6.0,6549.000000000025,682.4499999999972,937,11,4
21297,1970-01-02 11:24:21,127458.0,4856.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6491.000000000025,679.9499999999972,928,11,4
21298,1970-01-02 11:24:21,127458.0,66.0,1.0,0c3b5520dba6,T4,1.0,6.0,6491.000000000025,679.9499999999972,928,11,4
21300,1970-01-02 11:24:29,127466.0,24.0,1.0,1480b75a8c96,T4,1.0,6.0,6460.500000000025,676.6999999999972,922,11,4
21301,1970-01-02 11:24:30,127467.0,7078.0,0.25,0c3b5520dba6,T4,1.0,6.0,6460.500000000025,677.4499999999972,922,11,4
21303,1970-01-02 11:24:35,127472.0,424.0,0.25,d4d51aca8806,T4,1.0,6.0,6436.500000000025,675.6999999999972,918,11,4
21304,1970-01-02 11:24:35,127472.0,926.0,0.25,d4d51aca8806,T4,1.0,6.0,6436.500000000025,675.6999999999972,918,11,4
21306,1970-01-02 11:24:36,127473.0,455.0,0.25,d4d51aca8806,T4,1.0,6.0,6448.500000000025,676.1999999999972,920,11,4
21308,1970-01-02 11:24:36,127473.0,425.0,0.25,d4d51aca8806,T4,1.0,6.0,6448.500000000025,676.1999999999972,920,11,4
21310,1970-01-02 11:24:38,127475.0,868.0,0.25,d4d51aca8806,T4,3.0,6.0,6460.500000000025,676.6999999999972,922,11,4
21311,1970-01-02 11:24:38,127475.0,396.0,0.25,d4d51aca8806,T4,2.0,6.0,6460.500000000025,676.6999999999972,922,11,4
21312,1970-01-02 11:24:39,127476.0,385.0,0.25,d4d51aca8806,T4,2.0,6.0,6466.500000000025,676.9499999999972,923,11,4
21313,1970-01-02 11:24:40,127477.0,426.0,0.25,d4d51aca8806,T4,2.0,6.0,6460.500000000025,676.1999999999972,923,11,4
21314,1970-01-02 11:24:46,127483.0,1137.0,0.25,d4d51aca8806,T4,1.0,6.0,6454.500000000025,675.1999999999972,922,11,4
21317,1970-01-02 11:24:49,127486.0,396.0,1.0,a8192d6b0ae9,MISC,10.0,6.0,6454.500000000025,675.1999999999972,922,11,4
21318,1970-01-02 11:24:50,127487.0,1061.0,0.25,d4d51aca8806,T4,6.0,6.0,6442.500000000025,675.4499999999972,920,11,4
21319,1970-01-02 11:24:53,127490.0,28.0,1.0,354e3b81c515,MISC,1.0,6.0,6442.500000000025,674.6999999999972,920,11,4
21320,1970-01-02 11:24:56,127493.0,637.0,2.0,a58540410e7b,T4,1.0,6.0,6442.500000000025,676.1999999999972,920,11,4
21321,1970-01-02 11:24:56,127493.0,5547.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6442.500000000025,677.1999999999972,920,11,4
21322,1970-01-02 11:25:03,127500.0,3726.0,1.0,cbb72b6230f4,T4,8.0,18.0,6442.500000000025,677.9499999999972,920,11,4
21323,1970-01-02 11:25:08,127505.0,4942.0,1.0,ebba56ec23b9,MISC,1.0,6.0,6448.500000000025,678.4499999999972,919,11,4
21324,1970-01-02 11:25:09,127506.0,2190.0,1.0,5b1345f03aa1,V100,1.0,6.0,6454.500000000025,679.4499999999972,920,11,4
21325,1970-01-02 11:25:11,127508.0,518.0,0.5,c4cbaac9966d,T4,1.0,10.0,6454.500000000025,680.1999999999972,920,11,4
21327,1970-01-02 11:25:13,127510.0,454.0,0.5,c4cbaac9966d,T4,1.0,10.0,6452.500000000025,680.1999999999972,919,11,4
21328,1970-01-02 11:25:14,127511.0,1408.0,0.25,d4d51aca8806,T4,1.0,6.0,6456.500000000025,680.4499999999972,919,11,4
21331,1970-01-02 11:25:17,127514.0,1381.0,0.25,d4d51aca8806,T4,1.0,6.0,6462.500000000025,680.6999999999972,920,11,4
21332,1970-01-02 11:25:17,127514.0,56.0,0.25,a5a5197db050,T4,1.0,6.0,6462.500000000025,680.6999999999972,920,11,4
21333,1970-01-02 11:25:19,127516.0,439.0,1.0,0ed3eacdff35,T4,1.0,12.0,6450.500000000025,679.6999999999972,919,11,4
21334,1970-01-02 11:25:29,127526.0,221.0,1.0,18febf35d3a1,P100,1.0,6.0,6426.500000000025,677.8499999999972,914,11,4
21335,1970-01-02 11:25:33,127530.0,36.0,1.0,9b9ba9a76572,T4,1.0,6.0,6426.500000000025,678.5999999999972,914,11,4
21337,1970-01-02 11:25:38,127535.0,969.0,0.25,6c545bed7d03,MISC,15.0,4.0,6414.500000000025,678.5999999999972,914,11,4
21343,1970-01-02 11:25:42,127539.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6416.500000000025,678.0999999999972,915,11,4
21342,1970-01-02 11:25:42,127539.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6416.500000000025,678.0999999999972,915,11,4
21339,1970-01-02 11:25:42,127539.0,274.0,0.25,d4d51aca8806,T4,1.0,6.0,6416.500000000025,678.0999999999972,915,11,4
21344,1970-01-02 11:25:45,127542.0,235.0,0.25,d4d51aca8806,T4,1.0,6.0,6434.500000000025,678.8499999999972,918,11,4
21346,1970-01-02 11:25:45,127542.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6434.500000000025,678.8499999999972,918,11,4
21347,1970-01-02 11:25:45,127542.0,205.0,0.25,d4d51aca8806,T4,1.0,6.0,6434.500000000025,678.8499999999972,918,11,4
21348,1970-01-02 11:25:45,127542.0,195.0,0.25,d4d51aca8806,T4,1.0,6.0,6434.500000000025,678.8499999999972,918,11,4
21350,1970-01-02 11:25:46,127543.0,213.0,0.25,d4d51aca8806,T4,1.0,6.0,6440.500000000025,679.0999999999972,919,11,4
21351,1970-01-02 11:25:46,127543.0,243.0,0.25,d4d51aca8806,T4,1.0,6.0,6440.500000000025,679.0999999999972,919,11,4
21354,1970-01-02 11:25:47,127544.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6446.500000000025,679.3499999999972,920,11,4
21357,1970-01-02 11:25:48,127545.0,174.0,0.25,d4d51aca8806,T4,1.0,6.0,6464.500000000025,680.0999999999972,923,11,4
21358,1970-01-02 11:25:48,127545.0,195.0,0.25,d4d51aca8806,T4,1.0,6.0,6464.500000000025,680.0999999999972,923,11,4
21356,1970-01-02 11:25:48,127545.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6464.500000000025,680.0999999999972,923,11,4
21359,1970-01-02 11:25:49,127546.0,204.0,0.25,d4d51aca8806,T4,1.0,6.0,6470.500000000025,680.3499999999972,924,11,4
21360,1970-01-02 11:25:50,127547.0,195.0,0.25,d4d51aca8806,T4,1.0,6.0,6476.500000000025,680.5999999999972,925,11,4
21361,1970-01-02 11:25:51,127548.0,205.0,0.25,d4d51aca8806,T4,1.0,6.0,6482.500000000025,680.8499999999972,926,11,4
21362,1970-01-02 11:25:55,127552.0,2712.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6494.500000000025,681.3499999999972,928,11,4
21363,1970-01-02 11:25:55,127552.0,414.0,0.25,d4d51aca8806,T4,1.0,6.0,6494.500000000025,682.0999999999972,928,11,4
21366,1970-01-02 11:25:57,127554.0,38.0,1.0,0ed3eacdff35,T4,1.0,12.0,6518.500000000025,683.3499999999972,930,11,4
21367,1970-01-02 11:25:57,127554.0,465.0,1.0,03f78267de67,V100,1.0,18.0,6512.500000000025,683.3499999999972,930,11,4
21368,1970-01-02 11:25:58,127555.0,366.0,0.25,d4d51aca8806,T4,1.0,6.0,6530.500000000025,684.3499999999972,931,11,4
21370,1970-01-02 11:26:01,127558.0,273.0,0.25,c677a0acf7c0,MISC,1.0,6.0,6536.500000000025,684.5999999999972,932,11,4
21371,1970-01-02 11:26:01,127558.0,273.0,0.25,d4d51aca8806,T4,1.0,6.0,6536.500000000025,684.5999999999972,932,11,4
21372,1970-01-02 11:26:03,127560.0,275.0,0.25,d4d51aca8806,T4,2.0,6.0,6536.500000000025,683.8499999999972,932,11,4
21373,1970-01-02 11:26:04,127561.0,274.0,0.25,d4d51aca8806,T4,1.0,6.0,6560.500000000025,684.8499999999972,936,11,4
21375,1970-01-02 11:26:04,127561.0,475.0,0.25,d4d51aca8806,T4,1.0,6.0,6560.500000000025,684.8499999999972,936,11,4
21377,1970-01-02 11:26:04,127561.0,465.0,0.25,d4d51aca8806,T4,1.0,6.0,6560.500000000025,684.8499999999972,936,11,4
21380,1970-01-02 11:26:04,127561.0,304.0,0.25,d4d51aca8806,T4,1.0,6.0,6560.500000000025,684.8499999999972,936,11,4
21388,1970-01-02 11:26:06,127563.0,303.0,0.25,d4d51aca8806,T4,1.0,6.0,6590.500000000025,686.0999999999972,941,11,4
21383,1970-01-02 11:26:06,127563.0,254.0,0.25,d4d51aca8806,T4,1.0,6.0,6590.500000000025,686.0999999999972,941,11,4
21385,1970-01-02 11:26:06,127563.0,274.0,0.25,d4d51aca8806,T4,1.0,6.0,6590.500000000025,686.0999999999972,941,11,4
21381,1970-01-02 11:26:06,127563.0,334.0,0.25,d4d51aca8806,T4,1.0,6.0,6590.500000000025,686.0999999999972,941,11,4
21382,1970-01-02 11:26:06,127563.0,465.0,0.25,d4d51aca8806,T4,1.0,6.0,6590.500000000025,686.0999999999972,941,11,4
21391,1970-01-02 11:26:07,127564.0,265.0,0.25,d4d51aca8806,T4,2.0,6.0,6620.500000000025,687.3499999999972,946,11,4
21392,1970-01-02 11:26:07,127564.0,406.0,0.25,d4d51aca8806,T4,3.0,6.0,6620.500000000025,687.3499999999972,946,11,4
21394,1970-01-02 11:26:07,127564.0,285.0,0.25,d4d51aca8806,T4,1.0,6.0,6620.500000000025,687.3499999999972,946,11,4
21395,1970-01-02 11:26:07,127564.0,415.0,0.25,d4d51aca8806,T4,3.0,6.0,6620.500000000025,687.3499999999972,946,11,4
21396,1970-01-02 11:26:07,127564.0,335.0,0.25,d4d51aca8806,T4,2.0,6.0,6620.500000000025,687.3499999999972,946,11,4
21399,1970-01-02 11:26:08,127565.0,335.0,0.25,d4d51aca8806,T4,2.0,6.0,6638.500000000025,688.8499999999972,949,11,4
21398,1970-01-02 11:26:08,127565.0,3781.0,1.0,5b1345f03aa1,V100,1.0,6.0,6638.500000000025,688.0999999999972,949,11,4
21397,1970-01-02 11:26:08,127565.0,335.0,0.25,d4d51aca8806,T4,2.0,6.0,6638.500000000025,688.8499999999972,949,11,4
21400,1970-01-02 11:26:09,127566.0,264.0,0.25,d4d51aca8806,T4,2.0,6.0,6644.500000000025,688.3499999999972,950,11,4
21401,1970-01-02 11:26:09,127566.0,265.0,0.25,d4d51aca8806,T4,2.0,6.0,6644.500000000025,688.3499999999972,950,11,4
21402,1970-01-02 11:26:09,127566.0,416.0,0.25,d4d51aca8806,T4,3.0,6.0,6644.500000000025,688.3499999999972,950,11,4
21403,1970-01-02 11:26:10,127567.0,275.0,0.25,d4d51aca8806,T4,2.0,6.0,6626.500000000025,687.5999999999972,947,11,4
21404,1970-01-02 11:26:11,127568.0,274.0,0.25,d4d51aca8806,T4,1.0,6.0,6632.500000000025,687.8499999999972,948,11,4
21407,1970-01-02 11:26:14,127571.0,264.0,0.25,d4d51aca8806,T4,2.0,6.0,6632.500000000025,687.8499999999972,948,11,4
21408,1970-01-02 11:26:19,127576.0,3922.0,1.0,5b1345f03aa1,P100,1.0,6.0,6620.500000000025,687.0999999999972,948,11,4
21409,1970-01-02 11:26:27,127584.0,3408.0,1.0,5b1345f03aa1,V100,1.0,6.0,6620.500000000025,687.0999999999972,948,11,4
21410,1970-01-02 11:26:34,127591.0,9218.0,1.0,eae120b3ece2,V100,1.0,6.0,6632.500000000025,688.3499999999972,950,11,4
21412,1970-01-02 11:26:34,127591.0,1057.0,0.25,d4d51aca8806,T4,1.0,6.0,6632.500000000025,689.0999999999972,950,11,4
21413,1970-01-02 11:26:36,127593.0,4337.0,1.0,5b1345f03aa1,P100,1.0,6.0,6626.500000000025,688.3499999999972,950,11,4
21414,1970-01-02 11:26:37,127594.0,970.0,0.25,d4d51aca8806,T4,5.0,6.0,6632.500000000025,689.3499999999972,951,11,4
21415,1970-01-02 11:26:38,127595.0,206.0,0.25,8b9c03ad79b8,MISC,1.0,6.0,6638.500000000025,689.5999999999972,952,11,4
21416,1970-01-02 11:26:47,127604.0,517926.0,1.0,b3bfe9b79bb5,P100,1.0,16.0,6596.500000000025,686.5999999999972,947,11,4
21417,1970-01-02 11:26:48,127605.0,5053.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6618.500000000025,689.5999999999972,949,11,4
21418,1970-01-02 11:26:48,127605.0,799.0,2.0,f14128db0160,V100,1.0,6.0,6618.500000000025,688.5999999999972,949,11,4
21419,1970-01-02 11:26:54,127611.0,393.0,1.0,dd9a75be8470,MISC,1.0,1.0,6624.500000000025,690.5999999999972,950,11,4
21420,1970-01-02 11:27:07,127624.0,3714.0,1.0,5b1345f03aa1,P100,1.0,6.0,6607.500000000025,690.8499999999972,948,11,4
21421,1970-01-02 11:27:10,127627.0,267.0,0.25,a5a5197db050,T4,1.0,6.0,6601.500000000025,691.3499999999972,947,11,4
21422,1970-01-02 11:27:12,127629.0,3140.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6595.500000000025,689.3499999999972,946,11,4
21423,1970-01-02 11:27:13,127630.0,36.0,0.25,a5a5197db050,T4,1.0,6.0,6601.500000000025,690.3499999999972,947,11,4
21424,1970-01-02 11:27:14,127631.0,7273.0,1.0,ebba56ec23b9,V100,1.0,6.0,6607.500000000025,690.5999999999972,948,11,4
21426,1970-01-02 11:27:17,127634.0,466.0,1.0,0ed3eacdff35,T4,3.0,8.0,6607.500000000025,691.3499999999972,948,11,4
21427,1970-01-02 11:27:22,127639.0,2254.0,0.5,9cc55781f4a6,T4,1.0,6.0,6615.500000000025,692.3499999999972,949,11,4
21428,1970-01-02 11:27:25,127642.0,38.0,1.0,0ed3eacdff35,T4,1.0,12.0,6615.500000000025,691.8499999999972,949,11,4
21429,1970-01-02 11:27:26,127643.0,31870.0,1.0,5b1345f03aa1,P100,1.0,6.0,6627.500000000025,692.8499999999972,950,11,4
21430,1970-01-02 11:27:27,127644.0,37.0,1.0,0ed3eacdff35,T4,1.0,12.0,6633.500000000025,693.8499999999972,951,11,4
21431,1970-01-02 11:27:32,127649.0,108.0,1.0,e1f31cb9acd7,T4,1.0,18.0,6635.000000000025,693.3499999999972,950,11,4
21433,1970-01-02 11:27:36,127653.0,77765.0,0.25,d4d51aca8806,T4,1.0,6.0,6647.000000000025,694.0999999999972,950,11,4
21435,1970-01-02 11:27:37,127654.0,75538.0,0.25,d4d51aca8806,T4,1.0,6.0,6653.000000000025,694.3499999999972,951,11,4
21436,1970-01-02 11:27:39,127656.0,104.0,0.25,05b25af4dd8b,MISC,1.0,6.0,6665.000000000025,694.8499999999972,953,11,4
21437,1970-01-02 11:27:39,127656.0,75464.0,0.25,d4d51aca8806,T4,10.0,6.0,6665.000000000025,694.8499999999972,953,11,4
21438,1970-01-02 11:27:40,127657.0,73303.0,0.25,d4d51aca8806,T4,10.0,6.0,6671.000000000025,695.0999999999972,954,11,4
21439,1970-01-02 11:27:44,127661.0,4212.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6671.000000000025,695.0999999999972,954,11,4
21440,1970-01-02 11:27:45,127662.0,3299.0,1.0,5b1345f03aa1,V100,1.0,6.0,6671.000000000025,695.8499999999972,954,11,4
21441,1970-01-02 11:28:01,127678.0,3852.0,1.0,5b1345f03aa1,P100,1.0,6.0,6653.000000000025,695.0999999999972,951,11,4
21442,1970-01-02 11:28:02,127679.0,3769.0,1.0,5b1345f03aa1,P100,1.0,6.0,6659.000000000025,696.0999999999972,952,11,4
21443,1970-01-02 11:28:12,127689.0,1167.0,0.25,d4d51aca8806,T4,1.0,6.0,6599.000000000025,692.3499999999972,946,11,4
21445,1970-01-02 11:28:15,127692.0,1129.0,0.25,d4d51aca8806,T4,2.0,6.0,6605.000000000025,692.5999999999972,947,11,4
21447,1970-01-02 11:28:18,127695.0,1309.0,0.5,b88fff433bdf,T4,3.0,6.0,6605.000000000025,691.8499999999972,947,11,4
21448,1970-01-02 11:28:19,127696.0,118.0,1.0,54bdd4cbe210,V100,1.0,6.0,6611.000000000025,692.3499999999972,948,11,4
21449,1970-01-02 11:28:20,127697.0,4289.0,1.0,5b1345f03aa1,P100,1.0,6.0,6623.000000000025,694.3499999999972,950,11,4
21450,1970-01-02 11:28:20,127697.0,3044.0,1.0,5b1345f03aa1,V100,1.0,6.0,6623.000000000025,694.3499999999972,950,11,4
21451,1970-01-02 11:28:39,127716.0,3679.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6599.000000000025,693.0999999999972,946,11,4
21452,1970-01-02 11:28:44,127721.0,36.0,1.0,0ed3eacdff35,T4,1.0,12.0,6593.000000000025,694.5499999999972,945,11,4
21453,1970-01-02 11:28:44,127721.0,435.0,1.0,7ba2dc8417d5,MISC,1.0,6.0,6599.000000000025,694.5499999999972,945,11,4
21454,1970-01-02 11:28:46,127723.0,188.0,1.0,0ed3eacdff35,T4,1.0,12.0,6587.000000000025,693.2999999999972,943,11,4
21455,1970-01-02 11:29:11,127748.0,188.0,1.0,f21a4d440a8d,MISC,1.0,6.0,6521.000000000025,688.5499999999972,931,11,4
21456,1970-01-02 11:29:18,127755.0,11669.0,1.0,eae120b3ece2,V100,1.0,6.0,6509.000000000025,688.0499999999972,929,11,4
21457,1970-01-02 11:29:29,127766.0,18.0,1.0,b06d8ea37b7a,MISC,1.0,6.0,6449.000000000025,684.5499999999972,922,11,4
21458,1970-01-02 11:29:32,127769.0,85.0,0.25,ebba56ec23b9,MISC,1.0,1.0,6455.000000000025,685.5499999999972,923,11,4
21459,1970-01-02 11:29:35,127772.0,304.0,0.25,d4d51aca8806,T4,1.0,6.0,6450.000000000025,684.7999999999972,923,11,4
21461,1970-01-02 11:29:38,127775.0,255.0,0.25,d4d51aca8806,T4,1.0,6.0,6456.000000000025,685.0499999999972,924,11,4
21463,1970-01-02 11:29:39,127776.0,213.0,0.25,d4d51aca8806,T4,1.0,6.0,6468.000000000025,685.5499999999972,926,11,4
21464,1970-01-02 11:29:39,127776.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6468.000000000025,685.5499999999972,926,11,4
21466,1970-01-02 11:29:40,127777.0,249.0,1.0,03f78267de67,MISC,1.0,18.0,6456.000000000025,684.2999999999972,924,11,4
21476,1970-01-02 11:29:41,127778.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21472,1970-01-02 11:29:41,127778.0,245.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21471,1970-01-02 11:29:41,127778.0,245.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21474,1970-01-02 11:29:41,127778.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21468,1970-01-02 11:29:41,127778.0,245.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21467,1970-01-02 11:29:41,127778.0,1057.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21470,1970-01-02 11:29:41,127778.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6504.000000000025,686.5499999999972,930,11,4
21491,1970-01-02 11:29:42,127779.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6540.000000000025,688.7999999999972,936,11,4
21481,1970-01-02 11:29:42,127779.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6540.000000000025,688.7999999999972,936,11,4
21485,1970-01-02 11:29:42,127779.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6540.000000000025,688.7999999999972,936,11,4
21486,1970-01-02 11:29:42,127779.0,184.0,0.25,d4d51aca8806,T4,1.0,6.0,6540.000000000025,688.7999999999972,936,11,4
21488,1970-01-02 11:29:42,127779.0,274.0,0.25,d4d51aca8806,T4,1.0,6.0,6540.000000000025,688.7999999999972,936,11,4
21489,1970-01-02 11:29:42,127779.0,205.0,1.0,45bd92802aa9,T4,1.0,6.0,6540.000000000025,688.0499999999972,936,11,4
21490,1970-01-02 11:29:42,127779.0,174.0,0.25,d4d51aca8806,T4,1.0,6.0,6540.000000000025,688.7999999999972,936,11,4
21495,1970-01-02 11:29:43,127780.0,305.0,0.25,d4d51aca8806,T4,1.0,6.0,6558.000000000025,691.2999999999972,939,11,4
21496,1970-01-02 11:29:43,127780.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6558.000000000025,691.2999999999972,939,11,4
21492,1970-01-02 11:29:43,127780.0,1160.0,2.0,a58540410e7b,T4,1.0,6.0,6558.000000000025,689.5499999999972,939,11,4
21509,1970-01-02 11:29:44,127781.0,1009.0,0.25,d4d51aca8806,T4,3.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21511,1970-01-02 11:29:44,127781.0,4102.0,1.0,5b1345f03aa1,P100,1.0,6.0,6630.000000000025,695.0499999999972,951,11,4
21510,1970-01-02 11:29:44,127781.0,194.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21507,1970-01-02 11:29:44,127781.0,185.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21506,1970-01-02 11:29:44,127781.0,185.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21508,1970-01-02 11:29:44,127781.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21502,1970-01-02 11:29:44,127781.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21501,1970-01-02 11:29:44,127781.0,204.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21500,1970-01-02 11:29:44,127781.0,4073.0,1.0,5b1345f03aa1,P100,1.0,6.0,6630.000000000025,695.0499999999972,951,11,4
21499,1970-01-02 11:29:44,127781.0,244.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21497,1970-01-02 11:29:44,127781.0,184.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21505,1970-01-02 11:29:44,127781.0,205.0,0.25,d4d51aca8806,T4,1.0,6.0,6630.000000000025,695.7999999999972,951,11,4
21516,1970-01-02 11:29:45,127782.0,215.0,0.25,d4d51aca8806,T4,1.0,6.0,6664.000000000025,697.2999999999972,956,11,4
21512,1970-01-02 11:29:45,127782.0,184.0,0.25,d4d51aca8806,T4,1.0,6.0,6664.000000000025,697.2999999999972,956,11,4
21513,1970-01-02 11:29:45,127782.0,453.0,0.5,c4cbaac9966d,T4,1.0,10.0,6660.000000000025,697.0499999999972,956,11,4
21514,1970-01-02 11:29:45,127782.0,204.0,0.25,d4d51aca8806,T4,1.0,6.0,6664.000000000025,697.2999999999972,956,11,4
21515,1970-01-02 11:29:45,127782.0,185.0,0.25,d4d51aca8806,T4,1.0,6.0,6664.000000000025,697.2999999999972,956,11,4
21517,1970-01-02 11:29:46,127783.0,195.0,0.25,d4d51aca8806,T4,1.0,6.0,6658.000000000025,697.0499999999972,955,11,4
21521,1970-01-02 11:29:47,127784.0,195.0,0.25,d4d51aca8806,T4,1.0,6.0,6676.000000000025,697.0499999999972,958,11,4
21520,1970-01-02 11:29:47,127784.0,205.0,0.25,d4d51aca8806,T4,1.0,6.0,6676.000000000025,697.0499999999972,958,11,4
21518,1970-01-02 11:29:47,127784.0,195.0,0.25,d4d51aca8806,T4,1.0,6.0,6676.000000000025,697.0499999999972,958,11,4
21519,1970-01-02 11:29:47,127784.0,254.0,0.25,d4d51aca8806,T4,1.0,6.0,6676.000000000025,697.0499999999972,958,11,4
21523,1970-01-02 11:29:57,127794.0,1016.0,0.25,d4d51aca8806,T4,1.0,6.0,6640.000000000025,693.0499999999972,952,11,4
21525,1970-01-02 11:30:00,127797.0,939.0,0.25,d4d51aca8806,T4,4.0,6.0,6634.000000000025,692.7999999999972,951,11,4
21526,1970-01-02 11:30:01,127798.0,38.0,1.0,0ed3eacdff35,T4,1.0,12.0,6640.000000000025,693.0499999999972,952,11,4
21527,1970-01-02 11:30:03,127800.0,3712.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6652.000000000025,694.0499999999972,953,11,4
21528,1970-01-02 11:30:05,127802.0,986.0,0.5,7e0f1621323e,V100,20.0,6.0,6658.000000000025,695.7999999999972,954,11,4
21529,1970-01-02 11:30:05,127802.0,403.0,1.0,188246801fa3,MISC,1.0,6.0,6658.000000000025,695.2999999999972,954,11,4
21532,1970-01-02 11:30:06,127803.0,2431.0,0.5,6ffa9048390e,MISC,40.0,4.0,6664.000000000025,696.2999999999972,955,11,4
21533,1970-01-02 11:30:08,127805.0,1818.0,0.25,a83cd0d032f2,MISC,8.0,6.0,6662.000000000025,696.5499999999972,955,11,4
21534,1970-01-02 11:30:09,127806.0,187969.0,0.25,30924c686193,T4,1.0,6.0,6668.000000000025,696.7999999999972,956,11,4
21536,1970-01-02 11:30:16,127813.0,191.0,0.25,7203aa95a9af,MISC,1.0,6.0,6652.000000000025,696.0499999999972,954,11,4
21539,1970-01-02 11:30:28,127825.0,3416.0,0.25,5f4cb64dc693,MISC,30.0,6.0,6624.000000000025,691.0499999999972,949,11,4
21541,1970-01-02 11:30:29,127826.0,145.0,0.25,9e3ba63c4d34,T4,200.0,6.0,6630.000000000025,691.2999999999972,950,11,4
21542,1970-01-02 11:30:31,127828.0,138099.0,0.5,6ffa9048390e,P100,70.0,5.0,6636.000000000025,691.5499999999972,951,11,4
21544,1970-01-02 11:30:39,127836.0,598.0,1.0,a8192d6b0ae9,MISC,20.0,6.0,6563.000000000025,687.7999999999972,941,11,4
21545,1970-01-02 11:30:42,127839.0,906.0,1.0,03f78267de67,MISC,1.0,18.0,6557.000000000025,688.2999999999972,940,11,4
21546,1970-01-02 11:30:43,127840.0,976.0,0.25,d4d51aca8806,T4,1.0,6.0,6581.000000000025,690.2999999999972,942,11,4
21547,1970-01-02 11:30:43,127840.0,3505.0,1.0,5b1345f03aa1,V100,1.0,6.0,6581.000000000025,689.5499999999972,942,11,4
21549,1970-01-02 11:30:46,127843.0,898.0,0.25,d4d51aca8806,T4,5.0,6.0,6575.000000000025,690.0499999999972,941,11,4
21550,1970-01-02 11:30:48,127845.0,3665.0,1.0,5b1345f03aa1,P100,1.0,6.0,6581.000000000025,690.2999999999972,942,11,4
21552,1970-01-02 11:31:06,127863.0,4578.0,1.0,5b1345f03aa1,MISC,1.0,6.0,6568.000000000025,689.5499999999972,939,11,4
21553,1970-01-02 11:31:16,127873.0,75.0,1.0,0c3b5520dba6,T4,1.0,6.0,6544.000000000025,689.2999999999972,935,11,4
21554,1970-01-02 11:31:17,127874.0,7078.0,1.0,ebba56ec23b9,V100,1.0,6.0,6550.000000000025,690.2999999999972,936,11,4
21555,1970-01-02 11:31:19,127876.0,38.0,1.0,0ed3eacdff35,T4,1.0,12.0,6556.000000000025,691.2999999999972,937,11,4
21556,1970-01-02 11:31:21,127878.0,319.0,1.0,0ed3eacdff35,T4,1.0,12.0,6568.000000000025,692.2999999999972,938,11,4
21557,1970-01-02 11:31:22,127879.0,1512.0,0.5,c4cbaac9966d,T4,1.0,10.0,6580.000000000025,693.2999999999972,939,11,4
21562,1970-01-02 11:31:36,127893.0,328.0,1.0,a8192d6b0ae9,V100,20.0,6.0,6590.000000000025,693.0499999999972,940,11,4
